Gw,YR,MN,TYP,CITY,CSIZk,CCLASS,REGION,REGIAB,COMPANY,GROUP,EC,ACTNAME,NSZZ,RZM,SN0,SN1,A1,A2,PPL,R1,R2,SITE,DR,CLAIMNAME,C1,C2,DI,TR,RS,VAN,VIO,INT,SOL
1,14,5,1,PL,0,99,97,PL,0,justice,15,0,0,0,99,0,2,0,3000,7,0,9,99,0,1,0,1,3,0,0,0,0,0
1,14,5,1,Radomsko,47,0,5,LO,0,0,17,S,1,0,1,1,1,0,800,3,0,3,0,0,10,0,2,2,0,0,0,0,0
1,14,5,1,Rzeszów,188,3,9,PK,Rzeszowskie Zakłady Graficzne,0,13,0,0,0,1,1,4,0,20,3,0,4,0,0,12,0,2,3,0,0,0,0,0
1,14,5,1,Siemianowice Śląskie,68,0,12,SL,Siemianowice city guard,0,15,S,1,0,1,1,2,0,15,6,0,1,5,0,10,14,2,3,3,0,0,0,0
1,14,5,2,Zabrze,177,0,12,SL,Zabrze specialist,0,17,PIP,0,0,1,1,2,0,0,3,0,0,0,0,12,0,2,2,1,0,0,0,0
1,14,6,2,Częstochowa,227,0,12,SL,MPK Częstochowa,0,8,0,0,0,0,1,2,0,0,2,0,6,1,0,1,0,1,3,3,0,0,0,0
1,14,6,1,Dziekanów Leśny,1,0,7,MZ,LS Med,0,14,0,0,0,1,1,4,0,10,2,0,1,2,0,11,0,1,3,1,0,0,0,0
2,14,6,1,Katowice,298,3,12,SL,0,0,17,PIP / S / SR80,1,0,3,3,2,0,0,3,0,3,0,0,2,12,2,2,2,0,0,0,0
1,14,6,1,Opatów,6,0,13,SK,Opatów hospital,0,17,PIP,0,0,1,1,2,0,0,3,0,3,0,0,11,0,1,2,0,0,0,0,0
3,14,6,1,Ostróda,33,0,14,WM,PKS Ostróda,0,8,S / OPZZ,1,0,1,1,2,0,0,2,0,1,0,0,1,5,1,3,1,0,0,0,0
2,14,6,1,Poznań,542,3,15,WL,UAM,0,16,IP,0,0,1,1,2,0,0,3,0,1,0,0,11,13,1,3,2,0,0,0,0
2,14,6,1,Ropczyce,16,0,9,PK,Zakłady Magnezytowe,0,3,0,0,0,1,1,2,0,0,3,0,4,0,0,2,0,2,4,0,0,0,0,0
1,14,6,2,Szczecin,405,3,16,ZP,0,0,6,0,0,0,1,1,5,0,150,2,0,1,0,0,11,0,1,3,1,0,0,0,0
1,14,6,1,Szczecin,405,3,16,ZP,Uniwersytet Szczeciński,0,16,S,1,0,1,1,2,6,0,8,0,5,0,0,10,0,2,3,3,0,0,0,0
4,14,6,2,Warszawa,1754,3,7,MZ,KW,0,2,S,1,0,1,1,2,0,0,3,0,2,0,0,2,15,1,1,0,0,0,0,0
1,14,7,1,Dąbrowa Górnicza,124,0,12,SL,Aspekt,0,6,0,0,0,1,1,4,0,0,4,0,6,2,0,11,0,1,3,0,0,0,0,0
3,14,7,1,Kielce,198,3,13,SK,Kielecka Kopalnia Surowców Mineralnych,0,2,S,1,0,1,1,2,0,200,3,0,2,0,0,12,0,2,1,0,0,0,0,0
1,14,7,1,Łódź,697,3,5,LO,0,0,6,0,0,0,1,1,4,0,5,4,0,1,2,0,11,0,1,3,1,0,0,0,0
2,14,7,1,Myślenice,18,0,6,MP,Trend Fashion,0,3,0,0,0,1,1,4,0,0,2,0,1,1,0,1,0,1,3,3,0,0,0,0
3,14,7,1,Poznań,542,3,15,WL,0,justice,15,IP,0,0,1,1,2,0,0,3,0,1,0,0,11,0,1,3,3,0,0,0,0
3,14,7,1,Szczecin,405,3,16,ZP,Gryfia shipyard,0,3,0,0,0,1,1,2,0,570,2,0,1,0,0,10,12,2,1,2,0,0,0,0
2,14,7,1,Szczecin,405,3,16,ZP,Ekogama,0,6,0,0,0,1,1,4,0,5,2,0,1,0,0,11,0,1,3,0,0,0,0,0
3,14,8,2,Białystok,297,3,10,PD,Białystok combined,0,17,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,1,2,3,0,0,0,0
4,14,8,2,Katowice,298,3,12,SL,KW,0,2,0,0,0,1,1,2,0,0,2,0,0,0,0,1,3,2,3,0,0,0,0,0
1,14,8,1,Myślenice,18,0,6,MP,Trend Fashion,0,3,IP,0,0,1,1,1,0,0,3,0,1,0,0,1,10,2,3,3,0,0,0,0
3,14,8,1,Poznań,542,3,15,WL,UAM,0,14,IP,0,0,1,1,1,0,0,3,7,5,0,0,11,0,2,3,3,0,0,0,0
6,14,8,2,Tarnobrzeg,48,0,9,PK,Tarnobrzeg hospital,0,17,0,0,0,1,1,2,0,0,2,0,1,0,0,1,0,1,2,2,0,0,0,0
1,14,9,1,Białystok,297,3,10,PD,0,taxi,8,0,0,0,1,1,2,0,0,5,0,6,1,0,14,0,1,2,2,0,0,0,0
2,14,9,1,Katowice,298,3,12,SL,0,city companies,15,S,1,0,5,5,2,0,80,3,0,3,0,0,1,0,1,2,0,0,0,0,0
1,14,9,1,Łódź,697,3,5,LO,Planetarium im Sternfelda,0,13,S,1,0,1,1,2,0,0,3,0,1,0,0,4,10,2,3,2,0,0,0,0
2,14,9,1,Myślenice,18,0,6,MP,Trend Fashion,0,3,S,1,0,1,1,2,6,0,3,0,1,1,0,1,10,2,3,3,0,0,0,0
1,14,9,2,PL,0,99,97,PL,Biedronka,0,7,S,1,0,0,1,2,0,0,3,0,1,0,0,1,14,1,3,3,0,0,0,0
2,14,9,1,PL,0,99,97,PL,0,justice,15,S,1,0,1,1,2,0,300,4,0,2,5,0,1,0,1,1,1,0,0,0,0
2,14,9,1,PL,0,99,97,PL,KW / KHW,0,2,S / SR80,1,0,0,1,2,0,2000,3,0,2,0,0,2,0,1,1,0,0,0,0,0
1,14,9,2,PL,0,99,97,PL,Tesco,0,7,SR80,0,0,0,1,2,0,0,3,0,1,0,0,1,14,1,3,0,0,0,0,0
4,14,9,1,Przemyśl,62,0,9,PK,Przemyśl hospital,0,17,PIP,0,0,1,1,2,0,6,6,0,1,4,0,1,0,1,3,2,0,0,0,0
1,14,9,1,Radom,216,0,7,MZ,Radom city,0,17,0,0,0,1,1,4,4,11,5,0,1,0,0,14,0,2,3,3,0,0,0,0
2,14,9,1,SL,0,99,12,SL,0,mining,2,S,1,0,1,1,2,0,200,4,0,6,3,against import of coal,2,0,1,1,2,0,0,0,0
2,14,9,1,Sosnowiec,207,0,12,SL,Kazimierz mine,0,2,S,1,0,2,2,2,0,1500,3,0,1,0,0,11,12,2,3,0,0,0,0,0
4,14,9,1,Sosnowiec,207,0,12,SL,Kazimierz mine,0,2,S,1,0,2,2,2,0,160,3,0,1,5,0,11,12,2,3,1,0,0,0,0
2,14,9,1,Tarnowo Podgórne,5,0,15,WL,Lidl,0,7,S,1,0,1,1,2,0,700,3,0,1,0,0,6,10,2,3,3,0,0,0,0
1,14,9,1,Wałbrzych,115,0,1,DS,Zakład Aktywności Zawodowej,0,14,0,0,0,1,1,3,5,0,3,0,3,0,0,2,15,1,2,1,0,0,0,0
3,14,10,1,Białystok,297,3,10,PD,Białystok combined,0,17,PIP,0,0,1,1,2,0,0,4,0,1,4,0,1,0,1,3,0,0,0,0,0
2,14,10,1,Gdańsk,464,3,11,PM,0,0,17,PIP,0,0,0,1,1,0,300,3,0,3,0,0,1,0,1,2,3,0,0,0,0
1,14,10,1,Gniewczyna Łańcucka,2,0,9,PK,Fabryka Wagonów Gniewczyna,0,3,S,1,0,1,1,2,0,300,3,0,1,0,0,10,12,2,2,0,0,0,0,0
1,14,10,2,Łódź,697,3,5,LO,PKP PR,0,8,S,1,0,0,1,2,6,0,3,5,1,0,more trains on the line,3,0,1,3,1,0,0,0,0
4,14,10,1,PL,0,99,97,PL,PKP PR,0,8,0,0,0,0,1,2,0,0,3,0,2,0,0,3,15,1,2,0,0,0,0,0
4,14,10,2,PL,0,99,97,PL,PKP PR,0,8,0,0,0,0,1,2,0,0,2,4,1,0,0,3,15,1,2,0,0,0,0,0
1,14,10,1,PL,0,99,97,PL,0,retail trade,7,S,1,0,1,1,1,0,0,3,0,2,0,0,1,14,1,1,0,0,0,0,0
2,14,10,2,PL,0,99,97,PL,0,0,16,S,1,0,0,1,1,0,0,3,0,2,0,0,1,2,1,1,0,0,0,0,0
1,14,10,1,Zielona Góra,139,3,4,LS,ZSPKZ,0,17,0,0,0,1,1,4,6,30,3,0,1,1,0,10,0,2,2,3,0,0,0,0
1,14,11,1,Katowice,298,3,12,SL,KW,0,2,0,0,0,1,1,5,0,500,3,0,1,0,0,1,16,2,3,3,0,0,0,0
2,14,11,1,Katowice,298,3,12,SL,KW,0,2,0,0,0,99,0,5,0,20000,7,0,9,99,0,1,16,2,3,3,0,0,0,0
3,14,11,1,Katowice,298,3,12,SL,KW,0,2,S,1,0,1,1,2,0,200,4,0,1,5,0,3,15,1,3,2,0,0,0,0
6,14,11,1,Płock,121,0,7,MZ,Orlen,0,3,0,0,0,1,1,2,0,600,3,0,2,0,0,3,14,2,1,0,0,0,0,0
2,14,11,1,Poznań,542,3,15,WL,Teatr Dnia Ósmego,0,18,0,0,0,1,1,4,7,0,8,0,5,4,0,2,10,2,2,0,0,0,0,0
2,14,11,1,Poznań,542,3,15,WL,POSUM,0,17,S,1,0,1,1,2,6,0,3,0,3,0,0,4,10,2,2,3,0,0,0,0
1,14,11,1,Tychy,128,0,12,SL,Fiat,0,3,S,1,0,1,1,2,0,0,3,0,1,0,0,1,0,1,3,2,0,0,0,0
1,14,11,1,Warszawa,1754,3,7,MZ,0,taxi,8,0,0,0,1,1,2,0,80,5,0,6,0,against unlawful competition,2,20,1,2,1,0,0,0,0
2,14,11,1,Wrocław,638,3,1,DS,PKP PR,0,8,0,0,0,1,1,2,0,100,3,0,3,0,0,3,15,2,2,3,0,0,0,0
1,14,12,2,Bielsko Biała,172,0,12,SL,MZK Bielsko Biała,0,8,S,1,0,1,1,2,0,0,1,0,1,0,0,1,0,1,2,3,0,0,0,0
1,14,12,1,Grudziądz,96,0,2,KP,Prasbet,0,6,0,0,0,1,1,4,0,0,3,0,3,0,0,11,0,1,2,2,0,0,0,0
1,14,12,1,Kraków,765,3,6,MP,Vistula,0,3,0,0,0,1,1,7,0,30,3,0,1,1,0,1,10,2,3,3,0,0,0,0
1,14,12,1,Opole,128,3,8,OP,Filharmonia Opolska,0,18,0,0,0,1,1,4,0,0,3,0,3,0,0,10,15,2,2,2,0,0,0,0
1,14,12,1,Ornontowice,6,0,12,SL,JSW / Budryk,0,2,SR80,0,0,1,1,2,0,30,4,0,1,2,0,10,0,2,3,1,0,0,0,0
2,14,12,1,PM,0,99,11,PM,Orlen,0,3,0,0,0,3,3,2,0,0,3,4,6,1,0,3,10,2,3,2,0,0,0,0
5,14,12,2,Szczecin,405,3,16,ZP,Animex,0,3,S / OPZZ,1,0,1,1,2,0,0,2,0,1,4,0,1,0,1,3,1,0,0,0,0
2,14,12,1,Świebodzin,22,0,4,LS,Świebodzin hospital,0,17,PIP / S,1,0,1,1,2,6,80,3,0,1,0,0,1,6,1,3,3,0,0,0,0
2,14,12,2,Wrocław,638,3,1,DS,Brochów hospital,0,17,0,0,0,1,1,4,0,12,5,0,1,0,0,1,14,2,3,1,0,0,0,0
2,15,1,1,Brzeszcze,11,0,6,MP,KW,0,2,0,0,0,1,1,2,6,0,4,0,6,1,0,12,0,2,1,2,0,0,0,0
1,15,1,1,Brzeszcze,11,0,6,MP,KW,0,2,0,0,0,1,1,4,6,0,3,0,5,3,0,12,0,2,1,2,0,0,0,1
1,15,1,1,Brzeszcze,11,0,6,MP,KW,0,2,0,0,0,1,1,4,6,300,4,0,5,3,0,12,0,2,1,2,0,0,0,1
5,15,1,1,Brzeszcze,11,0,6,MP,KW,0,2,SR80,0,0,1,1,2,6,0,3,0,6,1,0,12,0,2,1,2,0,0,0,0
2,15,1,1,Bydgoszcz,355,3,2,KP,Bydgoszcz Jurasz,0,17,S,1,0,1,1,2,0,20,3,0,1,5,0,12,13,2,3,2,0,0,0,0
3,15,1,2,Bydgoszcz,355,3,2,KP,Bydgoszcz Jurasz,0,17,S,1,0,1,1,2,0,0,2,0,1,0,0,12,13,2,3,2,0,0,0,0
2,15,1,1,Bytom,170,0,12,SL,KW,0,2,0,0,0,1,1,4,6,5500,3,0,5,0,0,12,0,2,1,2,0,0,0,1
1,15,1,1,DS,0,99,1,DS,0,healthcare,17,0,0,0,238,238,1,0,0,2,0,1,5,against low NFZ contracts,1,15,1,1,1,0,0,0,0
1,15,1,1,Gliwice,182,0,12,SL,KW,0,2,0,0,0,1,1,2,0,300,4,0,6,0,0,12,0,2,1,2,0,0,0,1
1,15,1,1,Gliwice,182,0,12,SL,KW / KHW,0,2,0,0,0,2,2,4,6,4000,3,4,5,1,0,12,0,2,1,2,0,0,0,1
1,15,1,1,Jaworzno,93,0,12,SL,Tauron,0,2,0,0,0,1,1,4,0,15,2,0,1,0,0,12,0,2,1,2,0,0,0,1
2,15,1,1,Katowice,298,3,12,SL,Budryk mine,0,2,0,0,0,1,1,2,0,1000,4,0,1,5,0,12,0,2,1,2,0,0,0,1
1,15,1,1,Katowice,298,3,12,SL,KW,0,2,0,0,0,1,1,4,0,0,3,0,1,0,0,12,0,2,1,2,0,0,0,1
1,15,1,1,Katowice,298,3,12,SL,KW,0,2,0,0,0,1,1,2,0,20,3,0,3,1,0,12,0,2,1,2,0,0,0,1
3,15,1,1,Katowice,298,3,12,SL,KW,0,2,S / SR80,1,0,1,1,2,0,30,4,0,6,1,0,12,0,2,1,2,0,0,0,1
2,15,1,1,LL,0,99,3,LL,0,healthcare,17,0,0,0,209,209,1,0,0,2,0,1,5,against low NFZ contracts,1,15,1,1,1,0,0,0,0
3,15,1,1,LO,0,99,5,LO,0,healthcare,17,0,0,0,50,50,1,0,0,2,0,1,5,against low NFZ contracts,1,15,1,1,1,0,0,0,0
2,15,1,1,LS,0,99,4,LS,0,healthcare,17,0,0,0,140,140,1,0,0,2,0,1,5,against low NFZ contracts,1,15,1,1,1,0,0,0,0
1,15,1,1,Mielec,61,0,9,PK,Mielec hospital,0,17,0,0,0,1,1,2,0,200,2,0,1,1,0,1,0,1,3,2,0,0,0,0
14,15,1,1,MP,0,99,6,MP,KW,0,2,S,1,0,14,14,2,0,2000,4,0,1,6,0,12,0,2,1,2,0,0,0,0
2,15,1,1,OP,0,99,8,OP,0,healthcare,17,0,0,0,114,114,1,0,0,2,0,1,5,against low NFZ contracts,1,15,1,1,1,0,0,0,0
2,15,1,1,PK,0,99,9,PK,0,healthcare,17,0,0,0,0,1,1,0,0,2,0,1,5,against low NFZ contracts,1,15,1,1,1,0,0,0,0
6,15,1,1,PL,0,99,97,PL,0,healthcare,17,0,0,0,0,1,1,0,0,2,0,4,5,against low NFZ contracts,1,15,1,1,1,0,0,0,0
2,15,1,2,PL,0,99,97,PL,KW,0,2,S,1,0,0,1,1,0,0,2,0,0,0,0,12,0,2,1,2,0,0,0,1
1,15,1,1,PL,0,99,97,PL,0,energy,4,S,1,0,0,1,2,0,0,2,0,1,0,0,2,12,2,1,2,0,0,0,1
1,15,1,1,PL,0,99,97,PL,PKP,0,8,S,1,0,0,1,2,0,0,2,0,1,0,0,2,12,2,1,2,0,0,0,1
1,15,1,1,Płock,121,0,7,MZ,0,healthcare,17,0,0,0,5,5,1,0,0,2,0,1,5,against low NFZ contracts,1,15,1,1,1,0,0,0,0
1,15,1,2,PM,0,99,11,PM,PŻB,0,8,S / OPZZ,1,0,1,1,2,0,0,2,0,1,0,0,8,0,2,1,0,0,0,0,0
1,15,1,1,Poznań,542,3,15,WL,Volkswagen,0,3,S,1,0,1,1,2,0,100,3,0,1,0,0,1,14,1,3,1,0,0,0,0
1,15,1,2,Rzeszów,188,3,9,PK,Rzeszów hospital no 2,0,17,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,1,3,2,0,0,0,0
2,15,1,1,SL,0,99,12,SL,KW,0,2,0,0,0,1,1,2,0,5,6,0,1,5,0,12,0,2,1,2,0,0,0,0
5,15,1,2,SL,0,99,12,SL,KW,0,2,0,0,0,4,4,2,0,0,2,0,1,0,0,12,0,2,1,2,0,0,0,0
3,15,1,1,SL,0,99,12,SL,JSW,0,2,0,0,0,1,1,2,0,1000,3,0,1,0,0,1,4,1,3,0,0,0,0,1
1,15,1,2,SL,0,99,12,SL,KHW,0,2,0,0,0,0,1,2,0,0,2,0,1,0,0,12,0,2,3,0,0,0,0,1
2,15,1,1,SL,0,99,12,SL,KW,0,2,0,0,0,1,1,2,0,0,3,0,1,0,0,1,5,1,3,1,0,0,0,1
2,15,1,1,SL,0,99,12,SL,Tauron,0,2,0,0,0,1,1,2,0,0,3,0,1,0,0,1,5,1,3,1,0,0,0,1
24,15,1,1,SL,0,99,12,SL,JSW,0,2,SR80,0,0,1,1,2,0,5500,2,4,1,7,0,1,5,1,3,1,0,0,0,0
1,15,1,1,WM,0,99,14,WM,0,healthcare,17,0,0,0,129,129,1,0,0,2,0,1,5,against low NFZ contracts,1,15,1,1,1,0,0,0,0
4,15,1,1,Wrocław,638,3,1,DS,Cocomo,0,9,0,0,0,99,0,4,0,48,7,0,9,99,0,11,0,2,3,3,0,0,0,0
1,15,1,2,ZP,0,99,16,ZP,PGE,0,4,S,1,0,1,1,2,0,0,2,0,1,0,0,10,15,2,2,2,0,0,0,0
1,15,2,2,DS,0,99,1,DS,0,football players,18,0,0,0,0,1,4,0,600,2,0,1,0,0,1,0,1,3,1,0,0,0,0
1,15,2,1,Jastrzębie Zdrój,90,0,12,SL,JSW,0,2,0,0,0,1,1,4,0,2000,3,0,1,0,0,1,0,1,3,1,0,0,0,0
1,15,2,1,Jastrzębie Zdrój,90,0,12,SL,JSW,0,2,0,0,0,1,1,2,0,200,4,0,1,0,0,1,5,1,2,1,0,0,0,0
5,15,2,1,Jastrzębie Zdrój,90,0,12,SL,JSW,0,2,0,0,0,1,1,2,0,19,6,0,1,0,0,1,5,1,2,1,0,0,0,0
5,15,2,1,Jastrzębie Zdrój,90,0,12,SL,JSW,0,2,0,0,0,1,1,4,6,700,3,0,1,0,0,1,0,1,3,1,0,1,0,1
3,15,2,1,Jastrzębie Zdrój,90,0,12,SL,JSW,0,2,0,0,0,1,1,2,4,6500,3,4,1,0,0,1,5,1,2,1,0,1,0,0
1,15,2,1,Katowice,298,3,12,SL,KHW / Boże Dary mine,0,2,0,0,0,1,1,2,6,200,3,0,1,0,0,12,0,2,3,1,0,0,0,0
1,15,2,2,Kraków,765,3,6,MP,0,taxi,8,0,0,0,2,2,4,0,700,4,0,3,0,against unlawful competition,20,0,1,2,0,0,0,0,0
1,15,2,1,Kraków,765,3,6,MP,JSW,0,2,IP / FA,0,0,1,1,7,0,0,3,0,3,0,0,1,5,1,2,1,0,0,0,1
1,15,2,1,Kraków,765,3,6,MP,PKP,0,8,S,1,0,1,1,2,0,200,3,0,3,0,0,10,0,2,2,3,0,0,0,0
1,15,2,1,Kraków,765,3,6,MP,99,99,99,S,1,0,2,2,1,0,300,3,0,3,0,0,2,7,1,2,0,0,0,0,0
4,15,2,1,Łomża,63,0,10,PD,PKS Łomża,0,8,0,0,0,3,3,2,0,50,2,4,1,3,0,1,4,1,2,1,0,0,0,0
2,15,2,1,PL,0,99,97,PL,99,99,99,S / OPZZ / FZZ,1,0,0,0,1,0,0,1,0,0,0,0,20,23,1,1,0,0,0,0,0
1,15,2,1,SL,0,99,12,SL,JSW,0,2,0,0,0,1,1,2,0,0,3,0,1,0,0,1,5,1,3,1,0,0,0,0
1,15,2,1,SL,0,99,12,SL,JSW,0,2,0,0,0,1,1,2,0,0,4,0,6,0,0,1,5,1,3,1,0,0,0,0
1,15,2,1,SL,0,99,12,SL,JSW,0,2,0,0,0,1,1,4,0,15,3,0,1,0,0,1,5,1,3,1,0,0,0,1
2,15,2,1,SL,0,99,12,SL,JSW,0,2,S,1,0,2,2,2,0,300,4,0,6,1,0,1,5,1,2,1,0,0,0,1
2,15,2,1,Wrocław,638,3,1,DS,FagorMastercook,0,3,S,1,0,1,1,2,0,200,3,0,1,0,0,12,0,2,3,2,0,0,0,0
1,15,2,1,Zielona Góra,139,3,4,LS,Zielona Góra hospital,0,17,0,0,0,1,1,2,0,100,3,0,3,0,0,4,0,2,2,3,0,0,0,0
1,15,2,1,Zielona Góra,139,3,4,LS,Zielona Góra hospital,0,17,0,0,0,1,1,4,0,110,3,0,3,1,0,4,0,2,2,2,0,0,0,0
1,15,2,2,ZP,0,99,16,ZP,PGE / PBŻ,0,4,S / S80,1,0,2,2,1,0,0,3,0,2,0,0,2,0,1,1,0,0,0,0,0
1,15,3,1,Kielce,198,3,13,SK,99,99,99,S,1,0,2,2,2,0,200,3,0,4,0,0,1,13,1,1,0,0,0,0,0
5,15,3,1,PL,0,99,97,PL,0,truck transport,8,0,0,0,20,20,4,0,5000,5,0,6,1,against high minimal wage in DE,2,99,2,1,0,0,0,0,0
1,15,3,1,Tychy,128,0,12,SL,Fiat,0,3,S,1,0,1,1,2,0,0,5,0,1,3,0,1,0,1,3,0,0,0,0,0
1,15,3,2,Tychy,128,0,12,SL,Fiat,0,3,S,1,0,1,1,2,0,0,3,0,1,3,0,1,0,1,3,0,0,0,0,0
1,15,3,1,Wrocław,638,3,1,DS,99,99,99,S,1,0,1,1,2,0,30,3,4,4,3,0,1,13,1,1,3,0,0,0,0
2,15,4,1,Białystok,297,3,10,PD,0,0,17,PIP,0,0,1,1,1,0,200,3,0,3,0,0,1,14,1,2,3,0,0,0,0
5,15,4,1,Bydgoszcz,355,3,2,KP,Bydgoszcz Jurasz,0,3,S,1,0,1,1,2,0,210,3,0,1,0,0,13,0,2,3,3,0,0,0,0
1,15,4,1,Chełmża,15,0,2,KP,Bioetanol AEG,0,3,0,0,0,1,1,4,0,30,3,0,4,0,against unlawful excise duty,20,0,2,4,2,0,0,0,0
1,15,4,1,Chełmża,15,0,2,KP,Bioetanol AEG,0,3,0,0,0,1,1,4,0,30,4,0,6,0,against unlawful excise duty,20,0,2,4,2,0,0,0,0
1,15,4,2,Częstochowa,227,0,12,SL,0,0,17,PIP,0,0,10,10,2,0,4300,2,0,1,0,0,1,14,1,3,2,0,0,0,0
1,15,4,1,Kielce,198,3,13,SK,0,0,17,PIP,0,0,1,1,1,0,500,3,0,3,0,0,1,14,1,2,0,0,0,0,0
1,15,4,2,Kraków,765,3,6,MP,Filharmonia Krakowska,0,18,0,0,0,1,1,4,0,0,3,0,3,0,0,4,0,1,2,0,0,0,0,0
2,15,4,1,Kraków,765,3,6,MP,Arcelor Mittal,0,3,S,1,0,1,1,2,0,1500,3,0,1,0,0,2,0,2,1,0,0,0,0,0
1,15,4,1,Łódź,697,3,5,LO,0,healthcare,17,PIP,0,0,1,1,1,0,30,3,0,3,0,0,1,14,1,2,1,0,0,0,0
2,15,4,1,Opole,128,3,8,OP,99,99,99,S / OPZZ / FZZ,1,0,1,1,1,0,0,3,0,3,0,0,20,23,1,1,2,0,0,0,0
1,15,4,1,PK,0,99,9,PK,0,healthcare,17,PIP,0,0,1,1,1,0,600,3,0,3,0,0,1,14,1,2,2,0,0,0,0
1,15,4,1,PL,0,99,97,PL,99,99,99,FA,0,0,1,1,7,0,1000,3,0,1,0,against EUROPEJSKI KONGRES GOSPODARCZY,99,0,1,5,0,0,0,0,0
5,15,4,1,PL,0,99,97,PL,0,healthcare,17,PIP,0,0,14,14,1,0,0,3,0,3,0,0,1,14,1,1,0,0,0,0,0
4,15,4,1,PL,0,99,97,PL,0,0,16,ZNP,0,0,1,1,1,0,500,3,0,2,0,0,1,16,1,1,0,0,0,0,0
1,15,4,1,Poznań,542,3,15,WL,Rejonowa Stacja Pogotowia Ratunkowego,0,17,S,1,0,1,1,2,0,50,3,0,1,0,0,6,10,2,3,0,0,0,0,0
1,15,4,1,SL,0,99,12,SL,0,healthcare,17,PIP,0,0,1,1,1,0,200,3,0,3,0,0,1,14,1,2,3,0,0,0,0
2,15,4,2,Wrocław,638,3,1,DS,Wabco,0,3,0,0,0,1,1,2,0,0,2,0,1,0,0,1,14,1,3,1,0,0,0,0
2,15,5,1,Kraków,765,3,6,MP,0,healthcare,17,PIP,0,0,1,1,1,0,200,3,0,3,0,0,1,14,1,2,1,0,0,0,0
4,15,5,1,Kraków,765,3,6,MP,0,culture institutions,18,S,1,0,3,3,2,3,200,3,0,3,0,0,1,0,1,2,0,0,0,0,0
1,15,5,1,Lublin,340,3,3,LL,0,healthcare,17,PIP,0,0,1,1,1,0,250,3,0,3,0,0,1,14,1,2,1,0,0,0,0
1,15,5,1,Mielec,61,0,9,PK,PZL,0,3,S,1,0,1,1,2,0,200,3,0,1,0,give us contract on military copter,2,15,2,1,0,0,0,0,0
18,15,5,1,PL,0,99,97,PL,0,healthcare,17,PIP,0,0,17,17,1,0,0,2,8,1,1,0,1,14,1,1,0,0,0,0,0
1,15,5,1,Poznań,542,3,15,WL,99,99,99,IP / FA,0,0,1,1,1,7,0,3,0,5,0,0,1,13,1,4,0,0,0,0,0
2,15,5,1,Szczecin,405,3,16,ZP,0,healthcare,17,PIP,0,0,1,1,1,0,0,3,0,3,0,0,1,14,1,2,0,0,0,0,0
1,15,5,1,Świdnik,40,0,3,LL,PZL Świdnik,0,3,0,0,0,1,1,2,0,0,3,0,1,0,give us contract on military copter,2,15,2,1,0,0,0,0,0
1,15,5,1,Toruń,202,3,2,KP,Geofizyka Torun,0,2,S,1,0,1,1,2,0,30,3,0,1,0,0,5,0,1,3,2,0,0,0,0
2,15,5,1,Warszawa,1754,3,7,MZ,0,science,13,0,0,0,1,1,4,0,0,3,4,2,0,0,2,15,1,1,0,0,0,0,0
1,15,5,1,Warszawa,1754,3,7,MZ,0,taxi,8,0,0,0,1,1,4,0,0,8,0,6,0,against unlawful competition,20,0,2,5,0,0,0,0,0
1,15,6,1,Będzin,58,0,12,SL,Teatr Dzieci Zagłębia,0,18,0,0,0,1,1,4,0,0,4,0,3,0,0,15,0,1,2,3,0,0,0,0
1,15,6,1,Bydgoszcz,355,3,2,KP,Micros,0,14,0,0,0,1,1,4,0,0,3,0,1,0,0,11,0,1,3,1,0,0,0,0
1,15,6,1,Chełmża,15,0,2,KP,Bioetanol AEG,0,3,0,0,0,1,1,4,0,0,4,0,6,2,against unlawful excise duty,20,0,2,4,2,0,0,0,0
1,15,6,2,Chełmża,15,0,2,KP,Bioetanol AEG,0,3,0,0,0,1,1,4,0,0,4,0,6,2,against unlawful excise duty,20,0,2,4,2,0,0,0,0
5,15,6,1,KP,99,0,2,KP,Arriva,0,8,0,0,0,1,1,2,0,290,3,0,3,0,0,2,15,2,2,0,0,0,0,0
1,15,6,1,Kraków,765,3,6,MP,Narodowe Centrum Nauki,0,13,IP / S / ZNP,1,0,1,1,2,4,30,3,0,4,1,0,1,0,1,4,1,0,0,0,0
1,15,6,2,Lublin,340,3,3,LL,Bogdanka mine,0,2,0,0,0,1,1,2,0,0,2,0,1,0,0,10,0,2,3,3,0,0,0,0
1,15,6,1,Łódź,697,3,5,LO,Enkev,0,3,0,0,0,1,1,4,0,100,3,0,3,0,against city’s claim to company’s terrain,2,0,2,2,3,0,0,0,0
2,15,6,1,Łódź,697,3,5,LO,Wojskowe Zakłady Lotnicze 1,0,3,PO,0,0,1,1,2,8,500,3,0,2,0,give us contract on military copter,2,15,2,1,0,0,0,0,0
10,15,6,1,PL,0,99,97,PL,PKP PR,0,8,0,0,0,0,1,2,0,0,2,0,6,0,0,15,0,1,2,1,0,0,0,0
1,15,6,1,PL,0,99,97,PL,0,science,13,0,0,0,15,15,4,0,200,8,0,1,0,0,2,15,1,1,0,0,0,0,0
8,15,6,1,PL,0,99,97,PL,0,justice,15,0,0,0,27,27,1,0,0,5,0,1,0,0,1,0,1,1,0,0,0,0,0
